time_datetime,Error,Pbss,Pbss_bus8_Bus8_bTX,Pbss_bus8_real,Pbss_bus8_ref_real,Pbss_ref,Phres,Phres_real,Phres_ref,Ptot_wind1_real,Pwind
24-May-2024 05:41:07,0,-387388.1875,-57.4458144627601,-38742.9115561414,-205114.46875,179749.026306152,-380863.499023438,-32218.2495107334,4000,6524.66204540801,6524.6884765625
24-May-2024 05:41:12,0,387863.21875,58.8325876801648,38785.873119776,179749.03125,-210643.952209473,394392.978515625,45315.667606726,4000,6529.79448694994,6529.759765625
24-May-2024 05:41:17,0,-387408,-57.4420064007772,-38740.0592332678,-210643.953125,174229.081970215,-380873.034179688,-32205.6074277319,4000,6534.45180553595,6534.9658203125
24-May-2024 05:41:23,0,387992.09375,58.8490219013382,38797.1188748829,174229.078125,-216302.81060791,394531.892578125,45336.9445365015,4000,6539.8256616186,6539.798828125
24-May-2024 05:41:28,0,-387457.78125,-57.4505100344813,-38746.0801975077,-216302.8125,168610.258728027,-380913.069335938,-32201.3222594471,4000,6544.75793806057,6544.7119140625
24-May-2024 05:41:34,0,387873,58.8327624754741,38788.7228842927,168610.265625,-221812.436096191,394422.694824219,45338.2494297533,4000,6549.52654546063,6549.69482421875
24-May-2024 05:41:39,0,-387316.34375,-57.4242268854327,-38727.7202807121,-221812.4375,162949.024353027,-380761.460449219,-32172.7961604805,4000,6554.92412023157,6554.88330078125
24-May-2024 05:41:44,0,387910.34375,58.83567105643,38789.8298711969,162949.03125,-227521.101623535,394470.125976562,45349.5567537206,4000,6559.72688252375,6559.7822265625
24-May-2024 05:41:50,0,-387415.21875,-57.4432635503012,-38742.5674421774,-227521.109375,157329.145935059,-380850.247558594,-32177.8099433543,4000,6564.75749882308,6564.97119140625
24-May-2024 05:41:55,0,387939.90625,58.8426164409872,38793.0078376681,157329.140625,-233180.55670166,394509.702636719,45362.932616068,4000,6569.92477839985,6569.79638671875
24-May-2024 05:42:00,0,-387482.84375,-57.4622109348187,-38752.6226862382,-233180.5625,151727.354919434,-380907.911621094,-32177.618063311,4000,6575.00462292714,6574.93212890625
24-May-2024 05:42:06,0,38785.3984375,58.8314494475585,38787.6540351937,151727.359375,110362.317810059,45365.037109375,45367.2855267998,4000,6579.63149160606,6579.638671875
24-May-2024 05:42:11,0,38922.28515625,59.0470765515552,38928.3430342411,110362.3203125,68855.1972045898,45507.1206054688,45512.9298515295,4000,6584.58681728841,6584.83544921875
24-May-2024 05:42:17,0,39070.5625,59.2680287588164,39071.2902773597,68855.1953125,27194.8441772461,45660.3530273438,45661.2059014138,4000,6589.91562405412,6589.79052734375
24-May-2024 05:42:22,0,26774.703125,40.7846162695955,26774.6000711101,27194.84375,-2174.69781494141,33369.5419921875,33369.4793548611,4000,6594.879283751,6594.8388671875
24-May-2024 05:42:27,0,-2560.45556640625,-3.25331288470053,-2560.60455154972,-2174.69775390625,-2214.22662353516,4039.52880859375,4039.19945036528,4000,6599.80400191501,6599.984375
